Date,Open,High,Low,Close,Volume
1987-06-05,295.11,295.11,292.8,293.45,71722222
1987-06-08,293.46,297.03,291.55,296.72,75777778
1987-06-09,296.72,297.59,295.9,297.28,91222222
1987-06-10,297.28,300.81,295.66,297.47,109666667
1987-06-11,297.5,298.94,297.47,298.73,77166667
1987-06-12,298.77,302.26,298.73,301.62,97277778
1987-06-15,301.62,304.11,301.62,303.14,87166667
1987-06-16,303.12,304.86,302.6,304.76,87666667
1987-06-17,304.77,305.74,304.03,304.81,102611111
1987-06-18,304.78,306.13,303.38,305.69,93666667
1987-06-19,305.71,306.97,305.55,306.97,122500000
1987-06-22,306.98,310.2,306.97,309.65,99000000
1987-06-23,309.66,310.27,307.48,308.43,107888889
1987-06-24,308.44,308.91,306.32,306.86,85444444
1987-06-25,306.87,309.44,306.86,308.96,96388889
1987-06-26,308.94,308.96,306.36,307.16,83611111
1987-06-29,307.15,308.15,306.75,307.9,79166667
1987-06-30,307.89,308,303.01,304,91944444
